Time,Time,Water Flow Rate,Pump - 1 X Axis, Pump 1 Y-axis,Pump - 2 X Axis,Pump - 2 Y Axis,Pump - 3 X Axis, Pump - 3 Y Axis,OA_TEMP,Power Consumption,Pump - 1 Status,Pump - 2 Status,Pump - 3 Status,avg_outflow,avg_inflow
1767,1768,30.41362953,-0.0496,-2.048,1.2795,0.6768,1.1898,-1.3002,11.373993,0.585939646,1,0,1,4.072,5.194
1768,1769,35.70765305,-0.0427,-2.048,1.5428,1.0824,1.1926,0.6959,11.359821,0.654998839,1,0,1,4.072,5.194
1769,1770,70.25276947,-0.1871,-1.0875,1.5106,1.2155,1.1716,0.8141,11.359821,1.145120859,1,0,1,4.072,5.194
1770,1771,96.67743683,-0.039,-0.5546,1.3264,0.7804,1.1634,0.8171,11.331421,1.67720294,1,0,1,4.072,5.194
1771,1772,99.48574066,-0.0301,-1.1706,1.0662,0.3604,1.1204,1.3464,11.317194,1.744734406,1,0,1,4.072,5.194
1772,1773,102.92099,-0.088,-0.9399,0.7841,0.9556,1.1247,1.8566,11.303022,1.83068943,1,0,1,4.072,5.194
1773,1774,104.3003082,-0.1516,1.8681,-0.6539,0.6467,0.8881,2.048,11.288849,1.866267323,1,0,1,4.072,5.194
1774,1775,101.4946594,0.0974,2.048,-0.7547,0.8204,0.8718,1.9073,11.274622,1.794530272,1,0,1,4.072,5.194
1775,1776,95.11195374,-0.0727,1.6578,-1.1919,0.779,0.7857,1.4121,11.26045,1.640578628,1,0,1,4.072,5.194
1776,1777,88.53604126,0.0621,1.8595,-1.1959,0.7102,0.7121,1.6583,11.246222,1.494514585,1,0,1,4.072,5.194
1777,1778,91.87327576,0.0582,2.048,-1.3031,0.6742,0.7219,1.1097,11.246222,1.567134261,1,0,1,4.072,5.194
1778,1779,98.70005035,0.0966,2.048,-1.0541,0.9892,0.8119,0.1786,11.23205,1.725595117,1,0,1,4.072,5.194
1779,1780,100.7819748,-0.024,1.5812,-0.732,0.6698,0.8933,-0.7506,11.2036495,1.77672565,1,0,1,4.072,5.194
1780,1781,101.7049255,0.0633,0.5495,-0.3787,0.897,0.9662,-1.0321,11.189478,1.799826264,1,0,1,4.072,5.194
1781,1782,100.4656372,-0.057,0.7073,-0.0924,1.2785,0.9853,-0.5014,11.175251,1.768861175,1,0,1,4.072,5.194
1782,1783,96.85505676,-0.0984,0.2699,0.1944,1.1641,1.0126,-1.2139,11.1610775,1.68139267,1,0,1,4.072,5.194
1783,1784,92.76464844,-0.0953,-1.9622,1.3895,0.8733,1.1786,-1.4611,11.146851,1.587043166,1,0,1,4.072,5.194
1784,1785,91.15929413,0.011,-2.048,1.5224,0.7521,1.1956,-1.6407,11.132679,1.551339507,1,0,1,4.072,5.194
1785,1786,94.06666565,-0.0625,-1.7185,1.5582,1.1249,1.199,-1.0204,11.132679,1.616560817,1,0,1,4.072,5.194
1786,1787,101.8334808,-0.0329,0.1629,1.6067,0.6611,1.2072,-0.5905,11.118452,1.80308044,1,0,1,4.072,5.194
1787,1788,111.1644363,0.0679,-0.5057,0.3956,1.2176,0.9964,-0.2662,11.090107,2.052912474,1,0,1,4.072,5.194
1788,1789,113.719841,-0.0919,-0.5818,0.0053,0.0605,0.9553,0.558,11.07588,2.126607895,1,0,1,4.072,5.194
1789,1790,104.2437363,-0.104,-0.5195,-0.3335,0.8797,0.91,0.8511,11.061707,1.864771247,1,0,1,4.072,5.194
1790,1791,87.83564758,-0.1428,0.1283,-0.6331,1.4111,0.8624,1.4841,11.04748,1.479639411,1,0,1,4.072,5.194
1791,1792,75.32888031,0.0871,0.1067,-0.7788,1.3966,0.8346,1.6311,11.033308,1.234818101,1,0,1,4.072,5.194
1792,1793,73.26009369,0.0126,-0.1112,-0.8578,1.0699,0.8285,1.4521,11.019079,1.19768703,1,0,1,4.072,5.194
1793,1794,85.80366516,-0.1634,2.0423,-1.4461,1.1683,0.7499,1.6916,11.019079,1.437337518,1,0,1,4.072,5.194
1794,1795,118.9676971,-0.0916,2.048,-1.3275,1.1006,0.7625,1.7691,10.990681,2.285665989,1,0,1,4.072,5.194
1795,1796,163.1669922,0.1158,2.048,-1.2258,1.0078,0.7558,1.3666,10.976507,4.099725723,1,0,1,4.072,5.194
1796,1797,151.6959686,0.0771,2.048,-0.9872,1.0047,0.8095,1.0274,10.96228,3.539111614,1,0,1,4.072,5.194
1797,1798,91.69561005,0.0113,1.7167,-0.797,0.918,0.8841,0.895,10.948109,1.563069105,1,0,1,4.072,5.194
1798,1799,50.13921356,-0.0941,0.1706,0.2404,1.0093,1.0159,-0.4511,10.933882,0.842158854,1,0,1,4.072,5.194
1799,1800,29.95255089,0.0241,-1.1259,0.6429,0.6082,1.0884,-0.5213,10.919653,0.579852462,1,0,1,4.072,5.194
1800,1801,35.49565125,-0.0173,-1.3656,0.8997,1.092,1.1481,-0.8206,10.905481,0.652249336,1,0,1,4.072,5.194
1801,1802,70.81678009,-0.0536,-1.7601,1.0661,0.843,1.1395,-1.1626,10.905481,1.154856682,1,0,1,4.072,5.194
1802,1803,98.96027374,-0.0945,-1.7654,1.3742,1.1206,1.1817,-1.5151,10.877081,1.731914878,1,0,1,4.072,5.194
1803,1804,102.5536118,-0.1444,-1.8367,1.4688,0.5832,1.1695,-0.8323,10.862854,1.821317792,1,0,1,4.072,5.194
1804,1805,104.6116714,-0.1544,-1.6503,1.4148,0.5933,1.1549,-1.3663,10.848682,1.874388218,1,0,1,4.072,5.194
1805,1806,102.4889984,-0.0843,-1.0649,1.0549,0.8784,1.1149,-0.8135,10.8344555,1.819660783,1,0,1,4.072,5.194
1806,1807,96.18755341,-0.076,-0.8305,0.8178,1.495,1.111,-0.3323,10.820282,1.665653229,1,0,1,4.072,5.194
1807,1808,89.16751862,0.055,-0.8269,0.5771,1.2213,1.0707,0.4822,10.806055,1.508019209,1,0,1,4.072,5.194
1808,1809,91.67856598,0.0922,0.3767,-0.7778,0.614,0.8223,1.1594,10.791883,1.562811971,1,0,1,4.072,5.194
1809,1810,97.40660858,0.0323,0.5296,-1.0194,0.8613,0.8296,1.628,10.791883,1.694504857,1,0,1,4.072,5.194
1810,1811,99.00736237,-0.1039,1.4552,-1.2902,0.8603,0.7122,1.6894,10.777655,1.733057976,1,0,1,4.072,5.194
1811,1812,101.0656433,-0.0694,2.048,-1.3206,0.7952,0.7074,2.048,10.749256,1.78379786,1,0,1,4.072,5.194
1812,1813,101.8443909,0.1562,2.048,-1.3815,1.0254,0.7481,1.6203,10.735029,1.803341389,1,0,1,4.072,5.194
1813,1814,100.4592209,0.0987,2.048,-0.9279,0.819,0.8277,1.8887,10.720856,1.76870203,1,0,1,4.072,5.194
1814,1815,96.70664978,0.0239,1.866,-0.6642,1.0018,0.878,1.2833,10.706629,1.677883148,1,0,1,4.072,5.194
1815,1816,92.6791153,0.091,1.4806,-0.3905,0.9428,0.9699,1.5789,10.692402,1.585122943,1,0,1,4.072,5.194
1816,1817,91.29064178,-0.1418,1.5784,-0.0794,1.2439,0.9969,0.8914,10.678228,1.554235101,1,0,1,4.072,5.194
1817,1818,94.53359222,0.04,1.023,0.4077,1.1246,1.0874,-0.1097,10.678228,1.627261281,1,0,1,4.072,5.194
1818,1819,102.6461182,-0.0003,-1.1841,1.409,0.6272,1.1886,-1.0143,10.664001,1.823683023,1,0,1,4.072,5.194
1819,1820,111.9137726,-0.0996,-1.601,1.5266,1.0327,1.1871,-1.1237,10.649775,2.074283123,1,0,1,4.072,5.194
1820,1821,113.7962189,0.0113,-1.7557,1.6547,0.9097,1.1792,-1.537,10.649775,2.128846645,1,0,1,4.072,5.194
1821,1822,103.5123978,0.0085,-1.776,1.6019,0.6453,1.191,-1.7236,10.649775,1.845837951,1,0,1,4.072,5.194
1822,1823,86.87412262,-0.0173,-0.2579,1.4983,0.3593,1.1865,-1.7058,10.649775,1.459458828,1,0,1,4.072,5.194
1823,1824,74.87630463,-0.0503,-1.1096,0.5465,0.8849,1.0377,-0.8915,10.649775,1.226619005,1,0,1,4.072,5.194
1824,1825,73.42815399,-0.1389,-1.0692,0.1946,0.7454,0.9625,-0.2443,10.649775,1.200674653,1,0,1,4.072,5.194
1825,1826,86.76649475,-0.0276,-0.9953,-0.164,1.1623,0.921,-0.1467,10.649775,1.457278371,1,0,1,4.072,5.194
1826,1827,121.1064301,-0.1178,-0.8351,-0.4872,0.8116,0.8733,-0.4947,10.649775,2.353504896,1,0,1,4.072,5.194
1827,1828,164.2431641,-0.0512,0.1653,-0.7735,0.9495,0.8162,-0.1074,10.649775,4.155959129,1,0,1,4.072,5.194
1828,1829,149.3783417,-0.0025,1.861,-0.7403,1.0541,0.8917,1.4926,10.649775,3.434162617,1,0,1,4.072,5.194
1829,1830,89.54329681,0.0602,2.048,-0.4161,0.9678,0.9667,1.9206,10.649775,1.515996099,1,0,1,4.072,5.194
1830,1831,49.38951874,0.0669,2.048,0.1047,1.0676,1.0328,1.2908,10.649775,0.832168877,1,0,1,4.072,5.194
1831,1832,29.9905262,0.0381,2.048,0.54,0.9968,1.0676,1.5636,10.649775,0.580355525,1,0,1,4.072,5.194
1832,1833,36.06998825,-0.0052,2.048,0.8427,1.0302,1.1285,1.8184,10.649775,0.659693658,1,0,1,4.072,5.194
1833,1834,72.88562012,-0.0889,1.1934,1.4199,0.9553,1.197,1.7103,10.649775,1.191045165,1,0,1,4.072,5.194
1834,1835,102.3628693,-0.1226,0.4386,1.5389,0.9644,1.1836,0.8873,10.649775,1.816468596,1,0,1,4.072,5.194
1835,1836,104.3059921,-0.0799,0.3667,1.6482,0.912,1.1735,0.3195,10.649775,1.866417289,1,0,1,4.072,5.194
1836,1837,102.45858,-0.0279,-0.4621,1.649,0.5249,1.1714,0.5249,10.649775,1.818888307,1,0,1,4.072,5.194
1837,1838,96.85597992,-0.0223,-0.9721,1.5795,0.3793,1.1634,0.2339,10.649775,1.681410432,1,0,1,4.072,5.194
1838,1839,90.13396454,-0.0297,-0.8525,0.5786,0.6091,1.0501,-1.1423,10.649775,1.528897405,1,0,1,4.072,5.194
1839,1840,92.26681519,-0.1513,-0.2764,0.2333,0.8654,0.9664,-1.6018,10.649775,1.575898647,1,0,1,4.072,5.194
1840,1841,97.0266571,-0.0027,-1.8352,-0.0363,0.9083,0.9357,-1.6617,10.649775,1.685467482,1,0,1,4.072,5.194
1841,1842,97.71196747,-0.0221,-2.048,-0.4201,0.9159,0.9281,-1.2524,10.649775,1.701798677,1,0,1,4.072,5.194
1842,1843,99.38730621,0.008,-1.6999,-0.6567,1.0944,0.8846,-1.2378,10.649775,1.742324591,1,0,1,4.072,5.194
1843,1844,101.2051468,0.031,-0.326,-1.429,0.9532,0.678,-0.9058,10.649775,1.787285209,1,0,1,4.072,5.194
1844,1845,101.813797,0.0428,-0.017,-1.3986,0.7967,0.6871,-0.7041,10.649775,1.802569509,1,0,1,4.072,5.194
1845,1846,100.0746994,0.0099,0.8289,-1.333,0.7796,0.7675,-0.2649,10.649775,1.759194732,1,0,1,4.072,5.194
1846,1847,96.26057434,0.0925,1.2744,-1.2292,1.1116,0.7937,0.1835,10.649775,1.667374015,1,0,1,4.072,5.194
1847,1848,92.52513123,0.0532,1.7472,-0.9842,1.0425,0.8222,0.5149,10.649775,1.58167088,1,0,1,4.072,5.194
1848,1849,91.64948273,-0.0275,2.048,0.1597,0.8032,1.0473,1.3346,10.649775,1.562168956,1,0,1,4.072,5.194
1849,1850,95.35586548,-0.1103,2.048,0.4446,1.2405,1.0494,1.65,10.649775,1.646259785,1,0,1,4.072,5.194
1850,1851,103.5450287,-0.0929,2.048,0.7255,1.2926,1.1039,2.0435,10.649775,1.846723795,1,0,1,4.072,5.194
1851,1852,112.3066177,-0.0489,1.8,0.9985,1.2052,1.1188,2.048,10.649775,2.085566759,1,0,1,4.072,5.194
1852,1853,113.1923828,-0.0649,1.3939,1.2473,1.1693,1.1468,1.7118,10.649775,2.11119628,1,0,1,4.072,5.194
1853,1854,102.4382095,0.0051,-1.165,1.6076,0.4104,1.183,0.9365,10.649775,1.818357348,1,0,1,4.072,5.194
1854,1855,86.28127289,-0.0459,-0.2641,1.508,0.7274,1.2004,1.0039,10.649775,1.44713819,1,0,1,4.072,5.194
1855,1856,75.15219116,-0.1123,-0.6096,1.3609,1.0361,1.2082,-0.0101,10.649775,1.231615186,1,0,1,4.072,5.194
1856,1857,74.54205322,-0.1447,-1.5119,1.1581,1.1147,1.1455,-0.5214,10.649775,1.220612645,1,0,1,4.072,5.194
1857,1858,88.71578217,-0.1467,-1.4835,0.913,0.8783,1.0945,-0.7082,10.649775,1.498393893,1,0,1,4.072,5.194
1858,1859,123.2518463,-0.0253,-2.048,-0.3416,0.9174,0.9581,-1.2823,10.649775,2.423368931,1,0,1,4.072,5.194
1859,1860,163.8842773,0.0154,-1.271,-0.6689,1.0218,0.8778,-1.2492,10.649775,4.137129307,1,0,1,4.072,5.194
1860,1861,146.9388733,0.0575,-1.0728,-0.8402,0.9487,0.8025,-1.7592,10.649775,3.32657218,1,0,1,4.072,5.194
1861,1862,88.92170715,-0.0838,-1.657,-1.1711,0.8894,0.8068,-1.3512,10.649775,1.502646446,1,0,1,4.072,5.194
1862,1863,50.19649887,-0.0768,-1.1995,-1.2571,0.9184,0.7209,-1.1199,10.649775,0.842925131,1,0,1,4.072,5.194
1863,1864,31.09704971,-0.0651,0.565,-1.4058,0.9107,0.757,-0.3044,10.649775,0.594935954,1,0,1,4.072,5.194
1864,1865,37.7080574,-0.0074,1.1113,-1.2316,1.2614,0.7801,-0.3442,10.649775,0.680899978,1,0,1,4.072,5.194
1865,1866,75.90888214,0.052,1.5033,-0.9044,0.9589,0.8238,0.1412,10.649775,1.245416045,1,0,1,4.072,5.194
1866,1867,104.5818176,0.0121,2.048,-0.6641,1.1215,0.9071,0.6958,10.649775,1.873611331,1,0,1,4.072,5.194
1867,1868,103.0456162,0.0544,2.048,-0.4092,1.1686,0.9745,0.8608,10.649775,1.833871245,1,0,1,4.072,5.194
1868,1869,97.84552765,0.0084,2.048,0.6989,1.1686,1.0962,2.048,10.649775,1.704986572,1,0,1,4.072,5.194
1869,1870,91.60474396,-0.059,2.048,0.987,1.024,1.1301,1.9395,10.649775,1.56116724,1,0,1,4.072,5.194
1870,1871,93.85562134,-0.0757,1.5529,1.2403,0.8498,1.1691,2.048,10.649775,1.611739039,1,0,1,4.072,5.194
1871,1872,98.28329468,-0.0015,1.4504,1.4132,1.0161,1.205,2.048,10.649775,1.71552074,1,0,1,4.072,5.194
1872,1873,98.1651535,-0.0634,1.2489,1.4667,0.9726,1.1999,1.8496,10.649775,1.712676167,1,0,1,4.072,5.194
1873,1874,98.91418457,-0.1444,-0.7809,1.1917,0.7759,1.1415,0.9114,10.649775,1.730793238,1,0,1,4.072,5.194
1874,1875,100.5148697,-0.1338,-1.1424,0.9959,1.1593,1.1162,0.2192,10.649775,1.770091176,1,0,1,4.072,5.194
1875,1876,102.269043,-0.0321,-0.9392,0.7809,0.9395,1.0787,-0.1512,10.649775,1.814085364,1,0,1,4.072,5.194
1876,1877,102.8506317,0.0129,-1.6808,0.0684,0.6427,0.9539,-0.4506,10.649775,1.828885794,1,0,1,4.072,5.194
1877,1878,101.1686707,0.0165,-2.048,-0.1665,0.862,0.9249,-0.9054,10.649775,1.78636241,1,0,1,4.072,5.194
1878,1879,97.54524994,0.0489,-1.5759,-1.1322,1.0419,0.8098,-1.679,10.649775,1.697799921,1,0,1,4.072,5.194
1879,1880,93.90441895,-0.1552,-1.6711,-1.1326,0.9751,0.7526,-1.4309,10.632746,1.612837672,1,0,1,4.072,5.194
1880,1881,93.25567627,0.159,-1.4132,-1.1853,1.0886,0.7455,-1.6856,10.615717,1.598111987,1,0,1,4.072,5.194
1881,1882,97.19270325,-0.0076,-1.0586,-1.3888,1.0179,0.7209,-1.7204,10.615717,1.689408064,1,0,1,4.072,5.194
1882,1883,105.4231949,0.0893,-0.814,-1.398,0.6576,0.7118,-1.6618,10.581659,1.895696878,1,0,1,4.072,5.194
1883,1884,114.3195343,-0.0214,0.4355,-0.8087,0.9887,0.8498,-0.0901,10.5646305,2.144239664,1,0,1,4.072,5.194
1884,1885,115.4229431,0.0322,2.048,-0.5118,1.2729,0.9556,0.2521,10.547602,2.177025557,1,0,1,4.072,5.194
1885,1886,104.5782166,0.0366,2.048,-0.1731,0.9998,0.9998,0.6149,10.530573,1.873447776,1,0,1,4.072,5.194
1886,1887,88.39577484,0.0222,2.048,0.1167,1.1396,1.0343,0.9323,10.513544,1.491447687,1,0,1,4.072,5.194
1887,1888,77.24010468,-0.0198,2.048,0.4161,0.9539,1.0616,1.3773,10.496515,1.269841671,1,0,1,4.072,5.194
1888,1889,76.8536911,-0.0644,2.0352,1.531,1.206,1.1941,2.048,10.479486,1.262683392,1,0,1,4.072,5.194
1889,1890,91.22100067,-0.0721,1.4463,1.6237,0.7385,1.1708,2.048,10.479486,1.552614689,1,0,1,4.072,5.194
1890,1891,125.6969604,-0.076,1.0888,1.5706,0.7048,1.183,2.048,10.462402,2.513894081,1,0,1,4.072,5.194
1891,1892,167.0511169,-0.1732,0.1166,1.5608,0.8859,1.1353,1.5532,10.428345,4.643243313,1,0,1,4.072,5.194
1892,1893,151.1049652,-0.1441,-0.4675,1.4038,1.4007,1.1507,1.5912,10.411316,7.616117954,1,0,1,4.072,5.194
1893,1894,94.00746918,-0.1329,-1.1863,0.2454,0.9121,0.947,-0.0105,10.394287,0.97834456,1,1,1,4.072,5.194
1894,1895,54.21220779,0.0494,-1.855,-0.1246,0.62,0.924,0.1428,10.377258,0.582799017,1,1,1,4.072,5.194
1895,1896,33.65192032,-0.1588,-1.8343,-0.4657,0.8023,0.9558,-0.4752,10.360176,0.402822912,1,1,1,4.072,5.194
1896,1897,40.43163681,-0.068,-0.9083,-0.6836,0.8912,0.8713,-1.5147,10.343147,0.46287322,1,1,1,4.072,5.194
1897,1898,79.68605042,0.0524,-0.0374,-0.935,0.92,0.8128,-0.7795,10.343147,0.822699785,1,1,1,4.072,5.194
1898,1899,106.2674561,0.0883,-1.3148,-1.3787,0.2545,0.7132,-1.8203,10.30909,1.127856374,1,1,1,4.072,5.194
1899,1900,101.635376,-0.1451,-1.033,-1.4209,0.7207,0.7505,-1.4546,10.292061,1.069369793,1,1,1,4.072,5.194
1900,1901,95.58078003,0.113,-0.0497,-1.2162,1.3014,0.7967,-0.9822,10.274977,0.996643364,1,1,1,4.072,5.194
1901,1902,98.20737457,0.0622,0.3644,-0.9938,1.3659,0.8153,-0.7528,10.257948,1.027702928,1,1,1,4.072,5.194
1902,1903,102.9798508,-0.0155,0.2354,-0.8228,1.4446,0.8382,-0.6942,10.240919,1.086085558,1,1,1,4.072,5.194
1903,1904,102.4979782,-0.0987,2.048,0.4252,0.8526,1.0569,0.5635,10.22389,1.080071688,1,1,1,4.072,5.194
1904,1905,102.6446075,-0.0104,2.048,0.8593,0.972,1.1347,0.9355,10.2068615,1.081899166,1,1,1,4.072,5.194
1905,1906,103.85009,-0.0492,2.048,1.1035,0.9796,1.1608,1.8966,10.2068615,1.097016811,1,1,1,4.072,5.194
1906,1907,105.8063126,-0.0286,2.048,1.2844,1.1524,1.162,1.7291,10.189777,1.121920586,1,1,1,4.072,5.194
1907,1908,107.853775,-0.0668,2.048,1.4149,1.1048,1.1782,2.0163,10.15572,1.148489952,1,1,1,4.072,5.194
1908,1909,108.4399109,-0.1372,0.8135,1.5124,1.1201,1.1517,1.6834,10.138636,1.156190276,1,1,1,4.072,5.194
1909,1910,106.365036,-0.1324,0.8633,1.3212,1.2845,1.1261,2.048,10.121607,1.129110694,1,1,1,4.072,5.194
1910,1911,102.3344574,-0.0827,0.2796,1.0849,0.9837,1.1656,1.7138,10.104578,1.078025818,1,1,1,4.072,5.194
1911,1912,98.6912384,-0.0986,-1.223,0.8004,0.6246,1.1434,1.0438,10.087549,1.033491731,1,1,1,4.072,5.194
1912,1913,98.62541962,-0.0914,-0.3232,0.5985,0.6499,1.0446,0.5496,10.070465,1.032700777,1,1,1,4.072,5.194
1913,1914,103.799942,-0.0071,-1.7811,-0.7172,0.9943,0.8386,-0.1094,10.070465,1.096368432,1,1,1,4.072,5.194
1914,1915,113.6067123,0.0523,-0.8062,-1.1462,1.1158,0.8117,-0.55,10.053436,1.226013541,1,1,1,4.072,5.194
1915,1916,123.3644409,-0.0049,-2.048,-1.1742,1.1533,0.7804,-1.2933,10.019325,1.367955089,1,1,1,4.072,5.194
1916,1917,123.389122,0.1604,-2.048,-1.2665,0.9289,0.7218,-1.0789,10.002296,1.368309975,1,1,1,4.072,5.194
1917,1918,110.1903687,-0.1411,-1.499,-1.4533,0.7461,0.7089,-1.5129,9.985212,1.179387689,1,1,1,4.072,5.194
1918,1919,92.09539795,0.0037,-0.3745,-0.534,1.4429,0.9254,-1.3165,9.9681835,0.956444681,1,1,1,4.072,5.194
1919,1920,80.47598267,-0.0549,-0.0891,-0.1267,1.02,0.9985,-1.1723,9.951155,0.830722868,1,1,1,4.072,5.194
1920,1921,81.21125793,-0.0823,0.4223,0.1502,1.2046,1.0023,-1.1245,9.934071,0.838333607,1,1,1,4.072,5.194
1921,1922,99.2498703,-0.1368,1.0942,0.4135,1.0612,1.0583,-0.5794,9.934071,1.0400877,1,1,1,4.072,5.194
1922,1923,141.752121,-0.005,0.9792,0.7114,0.6106,1.1087,-0.2691,9.900013,1.675127149,1,1,1,4.072,5.194
1923,1924,189.431366,-0.1149,2.048,1.4354,1.1435,1.1669,1.582,9.882929,2.767190933,1,1,1,4.072,5.194
1924,1925,163.227417,-0.0752,2.048,1.5689,1.0734,1.1684,1.4256,9.8659,2.10927105,1,1,1,4.072,5.194
1925,1926,94.06650543,-0.01,2.048,1.572,0.8465,1.1785,2.048,9.848816,0.978474259,1,1,1,4.072,5.194
1926,1927,52.17134857,-0.1151,1.9384,1.5308,1.1178,1.1881,2.048,9.831787,0.564444304,1,1,1,4.072,5.194
1927,1928,32.45811462,-0.1592,1.9866,1.3932,1.055,1.1835,2.048,9.814705,0.391583562,1,1,1,4.072,5.194
1928,1929,40.16350937,-0.1295,1.2755,0.2619,1.0154,0.9428,2.048,9.797676,0.459884167,1,1,1,4.072,5.194
1929,1930,84.10716248,-0.0336,-0.2351,-0.1495,0.7726,0.9159,0.8314,9.797676,0.867545426,1,1,1,4.072,5.194
1930,1931,123.0019608,-0.159,-0.4791,-0.4425,1.3503,0.9431,0.7343,9.763563,1.36018014,1,1,1,4.072,5.194
1931,1932,127.4421768,-0.0321,0.088,-0.7075,0.904,0.8509,0.5822,9.746479,1.428452253,1,1,1,4.072,5.194
1932,1933,129.1552429,0.0622,-0.7601,-0.9178,0.5674,0.8127,-0.2217,9.72945,1.454986334,1,1,1,4.072,5.194
1933,1934,116.0907669,0.0802,-0.4129,-1.4643,0.9379,0.7144,-0.7316,9.712421,1.256184578,1,1,1,4.072,5.194
1934,1935,92.47602844,-0.1464,0.2394,-1.3916,1.3447,0.7027,-1.3458,9.695337,0.955662549,1,1,1,4.072,5.194
1935,1936,78.78258514,0.0015,0.7517,-1.2428,1.3103,0.7719,-1.6406,9.678253,0.807472765,1,1,1,4.072,5.194
1936,1937,80.1710434,0.0571,0.7864,-1.1251,0.9171,0.7913,-1.8329,9.661224,0.819956362,1,1,1,4.072,5.194
1937,1938,101.0847549,0.0261,1.081,-0.8426,1.1734,0.8472,-2.048,9.661224,1.050959229,1,1,1,4.072,5.194
1938,1939,144.6525726,-0.0648,2.048,0.5491,0.8749,1.0912,-1.4264,9.644196,1.710136414,1,1,1,4.072,5.194
1939,1940,219.8979187,-0.0094,2.048,0.8736,0.7821,1.1472,-0.883,9.6128845,3.698850155,1,1,1,4.072,5.194
1940,1941,344.8845215,-0.0241,2.048,1.0988,0.7716,1.1501,-0.4381,9.598602,10.55546665,1,1,1,4.072,5.194
1941,1942,363.3972778,-0.0709,1.89,1.324,0.5745,1.1556,-0.7982,9.584375,11.47089767,1,1,1,4.072,5.194
1942,1943,364.5661011,0.0015,1.9634,1.5252,1.1217,1.1849,-0.4665,9.570148,11.44608402,1,1,1,4.072,5.194
1943,1944,364.5661011,-0.1509,0.4911,1.3909,0.9701,1.1428,2.048,9.555866,11.44608402,1,1,1,4.072,5.194
1944,1945,364.5661011,-0.0759,-0.953,1.0965,0.7878,1.1531,1.9333,9.541639,11.44608402,1,1,1,4.072,5.194
1945,1946,364.5661011,-0.0382,-1.1022,0.8301,0.9856,1.1531,2.048,9.527357,11.44608402,1,1,1,4.072,5.194
1946,1947,364.5661011,-0.0831,-0.9561,0.6104,1.2838,1.0467,2.048,9.527357,11.44608402,1,1,1,4.072,5.194
1947,1948,364.5661011,-0.1148,-0.7412,0.252,0.9933,0.9391,2.048,9.498901,11.44608402,1,1,1,4.072,5.194
1948,1949,364.5661011,0.0649,-0.4168,-1.1446,0.7775,0.8467,0.1173,9.484619,11.44608402,1,1,1,4.072,5.194
1949,1950,364.5661011,0.0022,-2.048,-1.169,1.1019,0.7853,0.8836,9.470392,11.44608402,1,1,1,4.072,5.194
1950,1951,364.5661011,0.0077,-2.048,-1.3842,1.2077,0.7207,0.242,9.45611,11.44608402,1,1,1,4.072,5.194
1951,1952,364.5661011,-0.1134,-0.6817,-1.4582,0.9046,0.7028,0.1186,9.441883,11.44608402,1,1,1,4.072,5.194
1952,1953,364.5661011,0.0566,-0.7069,-1.3961,0.8201,0.6916,0.184,9.427601,11.44608402,1,1,1,4.072,5.194
1953,1954,364.5661011,0.0739,0.3055,-0.6708,1.2888,0.9337,-1.1362,9.427601,11.44608402,1,1,1,4.072,5.194
1954,1955,364.5661011,0.0248,0.1882,-0.3934,1.1576,0.9236,-1.812,9.399147,11.44608402,1,1,1,4.072,5.194
1955,1956,364.5661011,-0.0544,0.9776,-0.0719,1.0328,0.9737,-1.727,9.384865,11.44608402,1,1,1,4.072,5.194
1956,1957,364.5661011,-0.0249,2.048,0.2515,0.9962,1.0858,-1.5645,9.370636,11.44608402,1,1,1,4.072,5.194
1957,1958,364.5661011,-0.0089,2.048,0.5458,1.0212,1.1016,-1.4691,9.356354,11.44608402,1,1,1,4.072,5.194
1958,1959,364.5661011,-0.0258,1.7797,1.5245,0.8383,1.1835,-0.7609,9.342127,11.44608402,1,1,1,4.072,5.194
1959,1960,364.5661011,-0.0268,1.9665,1.2999,1.1109,1.1371,-0.5334,9.327845,11.44608402,1,1,1,4.072,5.194
1960,1961,364.5661011,-0.1756,2.048,1.0381,1.2706,1.1129,-0.6761,9.313618,11.44608402,1,1,1,4.072,5.194
1961,1962,364.5661011,-0.0462,1.9849,0.2664,1.5055,0.946,0.6478,9.313618,11.44608402,1,1,1,4.072,5.194
1962,1963,364.5661011,-0.0659,1.2888,-0.0321,0.7772,0.8966,0.59,9.285109,11.44608402,1,1,1,4.072,5.194
1963,1964,364.5661011,-0.0528,-1.1497,-0.3877,0.7884,0.9594,1.7228,9.270882,11.44608402,1,1,1,4.072,5.194
1964,1965,364.5661011,0.0391,-0.5549,-0.6605,0.8455,0.8641,2.048,9.256599,11.44608402,1,1,1,4.072,5.194
1965,1966,364.5661011,0.04,-1.388,-0.8681,1.2893,0.821,2.048,9.242371,11.44608402,1,1,1,4.072,5.194
1966,1967,364.5661011,-0.0639,-1.6917,-1.1464,0.9386,0.791,2.0259,9.228088,11.44608402,1,1,1,4.072,5.194
1967,1968,364.5661011,-0.0173,-0.5272,-1.238,0.3649,0.7055,1.8712,9.213861,11.44608402,1,1,1,4.072,5.194
1968,1969,364.5661011,-0.089,-2.048,-1.4125,0.8949,0.7538,-0.1504,9.199579,11.44608402,1,1,1,4.072,5.194
1969,1970,364.5661011,0.1135,-0.8657,-1.2108,0.9702,0.7679,-0.102,9.199579,11.44608402,1,1,1,4.072,5.194
